;date;year;mounth;day;weekday;temp;pres;prec;wind;absenteeism;0;1;2;3;4;5;6;7;8;9;10
1003;20151002;2015;10;2;5;11;747;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1004;20151003;2015;10;3;6;14;736;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1005;20151005;2015;10;5;1;7;743;1;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1006;20151006;2015;10;6;2;8;758;0;6.0;3;0;0;0;1;0;0;0;0;0;0;0
1007;20151007;2015;10;7;3;12;755;0;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1008;20151008;2015;10;8;4;16;751;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1009;20151009;2015;10;9;5;16;746;0;6.0;4;0;0;0;0;1;0;0;0;0;0;0
1010;20151010;2015;10;10;6;10;757;0;;4;0;0;0;0;1;0;0;0;0;0;0
1011;20151012;2015;10;12;1;6;753;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1012;20151013;2015;10;13;2;9;747;0;6.0;2;0;0;1;0;0;0;0;0;0;0;0
1013;20151014;2015;10;14;3;0;749;2;10.0;2;0;0;1;0;0;0;0;0;0;0;0
1014;20151015;2015;10;15;4;-2;760;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1015;20151016;2015;10;16;5;6;759;0;6.0;3;0;0;0;1;0;0;0;0;0;0;0
1016;20151017;2015;10;17;6;1;752;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1017;20151019;2015;10;19;1;5;750;1;6.0;2;0;0;1;0;0;0;0;0;0;0;0
1018;20151020;2015;10;20;2;6;748;1;10.0;2;0;0;1;0;0;0;0;0;0;0;0
1019;20151021;2015;10;21;3;7;746;0;;4;0;0;0;0;1;0;0;0;0;0;0
1020;20151022;2015;10;22;4;5;746;0;;2;0;0;1;0;0;0;0;0;0;0;0
1021;20151023;2015;10;23;5;0;755;2;;2;0;0;1;0;0;0;0;0;0;0;0
1022;20151024;2015;10;24;6;-2;761;2;6.0;2;0;0;1;0;0;0;0;0;0;0;0
1023;20151026;2015;10;26;1;1;757;2;;4;0;0;0;0;1;0;0;0;0;0;0
1024;20151027;2015;10;27;2;1;763;0;;2;0;0;1;0;0;0;0;0;0;0;0
1025;20151028;2015;10;28;3;4;761;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1026;20151029;2015;10;29;4;3;755;1;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1027;20151030;2015;10;30;5;5;747;1;6.0;2;0;0;1;0;0;0;0;0;0;0;0
1028;20151031;2015;10;31;6;3;753;0;6.0;1;0;1;0;0;0;0;0;0;0;0;0
1029;20151109;2015;11;9;1;-3;754;2;6.0;3;0;0;0;1;0;0;0;0;0;0;0
1030;20151110;2015;11;10;2;-7;756;2;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1031;20151111;2015;11;11;3;-7;755;0;;2;0;0;1;0;0;0;0;0;0;0;0
1032;20151112;2015;11;12;4;-8;758;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1033;20151113;2015;11;13;5;-8;761;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1034;20151114;2015;11;14;6;-12;760;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1035;20151116;2015;11;16;1;-10;764;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1036;20151117;2015;11;17;2;-10;764;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1037;20151118;2015;11;18;3;-14;767;0;2.0;6;0;0;0;0;0;0;1;0;0;0;0
1038;20151119;2015;11;19;4;-15;767;0;2.0;7;0;0;0;0;0;0;0;1;0;0;0
1039;20151120;2015;11;20;5;-13;762;0;4.0;5;0;0;0;0;0;1;0;0;0;0;0
1040;20151121;2015;11;21;6;-13;764;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1041;20151123;2015;11;23;1;-16;769;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1042;20151124;2015;11;24;2;-1;751;2;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1043;20151125;2015;11;25;3;1;752;2;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1044;20151126;2015;11;26;4;-5;755;0;;4;0;0;0;0;1;0;0;0;0;0;0
1045;20151127;2015;11;27;5;-6;755;0;;7;0;0;0;0;0;0;0;1;0;0;0
1046;20151128;2015;11;28;6;-1;746;0;6.0;4;0;0;0;0;1;0;0;0;0;0;0
1047;20151130;2015;11;30;1;-1;758;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1048;20151201;2015;12;1;2;-1;763;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1049;20151202;2015;12;2;3;-7;760;0;;4;0;0;0;0;1;0;0;0;0;0;0
1050;20151203;2015;12;3;4;-7;759;0;;4;0;0;0;0;1;0;0;0;0;0;0
1051;20151204;2015;12;4;5;-5;752;0;;3;0;0;0;1;0;0;0;0;0;0;0
1052;20151205;2015;12;5;6;0;745;2;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1053;20151207;2015;12;7;1;-6;753;0;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1054;20151208;2015;12;8;2;-2;739;0;8.0;3;0;0;0;1;0;0;0;0;0;0;0
1055;20151209;2015;12;9;3;2;737;0;10.0;3;0;0;0;1;0;0;0;0;0;0;0
1056;20151210;2015;12;10;4;-3;747;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
1057;20151211;2015;12;11;5;-6;758;0;7.0;4;0;0;0;0;1;0;0;0;0;0;0
1058;20151212;2015;12;12;6;-2;754;2;5.0;4;0;0;0;0;1;0;0;0;0;0;0
1059;20151214;2015;12;14;1;-8;763;0;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1060;20151215;2015;12;15;2;-8;758;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1061;20151216;2015;12;16;3;-10;758;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1062;20151217;2015;12;17;4;-4;751;0;5.0;2;0;0;1;0;0;0;0;0;0;0;0
1063;20151218;2015;12;18;5;-7;754;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1064;20151219;2015;12;19;6;-9;743;2;11.0;3;0;0;0;1;0;0;0;0;0;0;0
1065;20151221;2015;12;21;1;-21;762;2;3.0;2;0;0;1;0;0;0;0;0;0;0;0
1066;20151222;2015;12;22;2;-22;761;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1067;20151223;2015;12;23;3;-7;746;2;6.0;1;0;1;0;0;0;0;0;0;0;0;0
1068;20151224;2015;12;24;4;1;738;2;3.0;1;0;1;0;0;0;0;0;0;0;0;0
1069;20151225;2015;12;25;5;0;748;2;3.0;0;1;0;0;0;0;0;0;0;0;0;0
1070;20151226;2015;12;26;6;1;748;0;5.0;1;0;1;0;0;0;0;0;0;0;0;0
1071;20170113;2017;1;13;5;-20;758;0;;4;0;0;0;0;1;0;0;0;0;0;0
1072;20170114;2017;1;14;6;-14;759;0;3.0;5;0;0;0;0;0;1;0;0;0;0;0
1073;20170116;2017;1;16;1;-19;767;0;;2;0;0;1;0;0;0;0;0;0;0;0
1074;20170117;2017;1;17;2;-18;768;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1075;20170118;2017;1;18;3;-18;767;2;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1076;20170119;2017;1;19;4;-19;766;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1077;20170120;2017;1;20;5;-14;758;0;4.0;4;0;0;0;0;1;0;0;0;0;0;0
1078;20170121;2017;1;21;6;-7;750;0;5.0;6;0;0;0;0;0;0;1;0;0;0;0
1079;20170123;2017;1;23;1;-2;743;2;7.0;3;0;0;0;1;0;0;0;0;0;0;0
1080;20170124;2017;1;24;2;-13;755;0;7.0;3;0;0;0;1;0;0;0;0;0;0;0
1081;20170125;2017;1;25;3;-10;757;2;10.0;3;0;0;0;1;0;0;0;0;0;0;0
1082;20170126;2017;1;26;4;-15;762;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1083;20170127;2017;1;27;5;-18;766;0;1.0;6;0;0;0;0;0;0;1;0;0;0;0
1084;20170128;2017;1;28;6;-21;759;0;1.0;6;0;0;0;0;0;0;1;0;0;0;0
1085;20170130;2017;1;30;1;-17;762;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1086;20170131;2017;1;31;2;-16;759;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1087;20170201;2017;2;1;3;-14;757;0;4.0;6;0;0;0;0;0;0;1;0;0;0;0
1088;20170202;2017;2;2;4;-8;755;2;2.0;6;0;0;0;0;0;0;1;0;0;0;0
1089;20170203;2017;2;3;5;-6;752;2;2.0;6;0;0;0;0;0;0;1;0;0;0;0
1090;20170204;2017;2;4;6;-8;750;0;10.0;6;0;0;0;0;0;0;1;0;0;0;0
1091;20170206;2017;2;6;1;-15;770;0;5.0;7;0;0;0;0;0;0;0;1;0;0;0
1092;20170207;2017;2;7;2;-11;763;0;6.0;7;0;0;0;0;0;0;0;1;0;0;0
1093;20170208;2017;2;8;3;-10;760;0;3.0;8;0;0;0;0;0;0;0;0;1;0;0
1094;20170209;2017;2;9;4;-4;749;0;4.0;7;0;0;0;0;0;0;0;1;0;0;0
1095;20170210;2017;2;10;5;-20;756;2;9.0;7;0;0;0;0;0;0;0;1;0;0;0
1096;20170211;2017;2;11;6;-22;764;0;3.0;7;0;0;0;0;0;0;0;1;0;0;0
1097;20170213;2017;2;13;1;-18;767;0;;6;0;0;0;0;0;0;1;0;0;0;0
1098;20170214;2017;2;14;2;-18;764;0;4.0;4;0;0;0;0;1;0;0;0;0;0;0
1099;20170215;2017;2;15;3;-16;766;0;5.0;5;0;0;0;0;0;1;0;0;0;0;0
1100;20170216;2017;2;16;4;-11;761;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1101;20170217;2017;2;17;5;-9;746;2;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1102;20170218;2017;2;18;6;-12;759;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1103;20170220;2017;2;20;1;-8;749;0;10.0;5;0;0;0;0;0;1;0;0;0;0;0
1104;20170221;2017;2;21;2;-2;749;2;10.0;4;0;0;0;0;1;0;0;0;0;0;0
1105;20170222;2017;2;22;3;0;755;0;4.0;5;0;0;0;0;0;1;0;0;0;0;0
1106;20170225;2017;2;25;6;-4;755;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1107;20170227;2017;2;27;1;0;760;0;4.0;4;0;0;0;0;1;0;0;0;0;0;0
1108;20170228;2017;2;28;2;-1;761;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1109;20170224;2017;2;24;5;0;758;0;1.0;0;1;0;0;0;0;0;0;0;0;0;0
1110;20170301;2017;3;1;3;0;755;2;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1111;20170302;2017;3;2;4;-4;758;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1112;20170303;2017;3;3;5;-3;761;0;6.0;5;0;0;0;0;0;1;0;0;0;0;0
1113;20170304;2017;3;4;6;-2;764;0;4.0;5;0;0;0;0;0;1;0;0;0;0;0
1114;20170306;2017;3;6;1;-7;764;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1115;20170307;2017;3;7;2;-6;760;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1116;20170309;2017;3;9;4;-4;762;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1117;20170310;2017;3;10;5;-7;765;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1118;20170311;2017;3;11;6;-6;765;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1119;20170313;2017;3;13;1;-3;757;0;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1120;20170314;2017;3;14;2;-3;752;0;5.0;3;0;0;0;1;0;0;0;0;0;0;0
1121;20170315;2017;3;15;3;-5;761;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1122;20170316;2017;3;16;4;-3;765;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1123;20170317;2017;3;17;5;-2;765;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1124;20170318;2017;3;18;6;-2;764;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1125;20170320;2017;3;20;1;-2;763;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1126;20170321;2017;3;21;2;7;762;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
1127;20170322;2017;3;22;3;7;766;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1128;20170323;2017;3;23;4;-1;767;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1129;20170324;2017;3;24;5;6;761;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1130;20170403;2017;4;3;1;-2;757;0;5.0;2;0;0;1;0;0;0;0;0;0;0;0
1131;20170404;2017;4;4;2;-2;746;0;14.0;2;0;0;1;0;0;0;0;0;0;0;0
1132;20170405;2017;4;5;3;-2;753;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
1133;20170406;2017;4;6;4;0;753;0;5.0;2;0;0;1;0;0;0;0;0;0;0;0
1134;20170407;2017;4;7;5;1;755;0;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1135;20170408;2017;4;8;6;5;757;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1136;20170410;2017;4;10;1;9;758;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1137;20170411;2017;4;11;2;10;750;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1138;20170412;2017;4;12;3;14;746;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1139;20170413;2017;4;13;4;5;746;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1140;20170414;2017;4;14;5;9;749;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1141;20170415;2017;4;15;6;6;755;0;3.0;5;0;0;0;0;0;1;0;0;0;0;0
1142;20170417;2017;4;17;1;2;746;0;5.0;4;0;0;0;0;1;0;0;0;0;0;0
1143;20170418;2017;4;18;2;5;752;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1144;20170419;2017;4;19;3;10;750;0;5.0;4;0;0;0;0;1;0;0;0;0;0;0
1145;20170420;2017;4;20;4;8;755;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1146;20170421;2017;4;21;5;6;756;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1147;20170422;2017;4;22;6;13;746;0;3.0;5;0;0;0;0;0;1;0;0;0;0;0
1148;20170424;2017;4;24;1;6;752;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1149;20170425;2017;4;25;2;15;761;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1150;20170426;2017;4;26;3;21;755;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1151;20170427;2017;4;27;4;18;749;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1152;20170428;2017;4;28;5;13;754;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1153;20170429;2017;4;29;6;9;752;0;5.0;4;0;0;0;0;1;0;0;0;0;0;0
1154;20170502;2017;5;2;2;4;755;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
1155;20170503;2017;5;3;3;2;763;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1156;20170504;2017;5;4;4;13;749;0;4.0;4;0;0;0;0;1;0;0;0;0;0;0
1157;20170505;2017;5;5;5;20;744;0;5.0;5;0;0;0;0;0;1;0;0;0;0;0
1158;20170506;2017;5;6;6;20;733;0;5.0;5;0;0;0;0;0;1;0;0;0;0;0
1159;20170508;2017;5;8;1;15;743;0;6.0;8;0;0;0;0;0;0;0;0;1;0;0
1160;20170510;2017;5;10;3;15;752;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1161;20170511;2017;5;11;4;16;743;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1162;20170512;2017;5;12;5;19;752;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1163;20170513;2017;5;13;6;18;753;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1164;20170515;2017;5;15;1;14;749;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1165;20170516;2017;5;16;2;14;750;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
1166;20170517;2017;5;17;3;6;756;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
1167;20170518;2017;5;18;4;9;758;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
1168;20170519;2017;5;19;5;14;756;0;5.0;2;0;0;1;0;0;0;0;0;0;0;0
1169;20170520;2017;5;20;6;18;751;0;3.0;1;0;1;0;0;0;0;0;0;0;0;0
1170;20170522;2017;5;22;1;22;748;0;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1171;20170523;2017;5;23;2;25;742;0;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1172;20170524;2017;5;24;3;23;744;0;5.0;4;0;0;0;0;1;0;0;0;0;0;0
1173;20170525;2017;5;25;4;16;749;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
1174;20170526;2017;5;26;5;13;756;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1175;20170527;2017;5;27;6;19;755;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1176;20170529;2017;5;29;1;21;743;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
1177;20170530;2017;5;30;2;20;737;0;4.0;2;0;0;1;0;0;0;0;0;0;0;0
1178;20170531;2017;5;31;3;12;751;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
1179;20170601;2017;6;1;4;18;746;0;2.0;1;0;1;0;0;0;0;0;0;0;0;0
1180;20170602;2017;6;2;5;16;752;0;3.0;1;0;1;0;0;0;0;0;0;0;0;0
1181;20170603;2017;6;3;6;18;753;0;3.0;1;0;1;0;0;0;0;0;0;0;0;0
1182;20170605;2017;6;5;1;25;750;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1183;20170606;2017;6;6;2;23;749;0;3.0;1;0;1;0;0;0;0;0;0;0;0;0
1184;20170607;2017;6;7;3;23;746;0;1.0;1;0;1;0;0;0;0;0;0;0;0;0
1185;20170608;2017;6;8;4;19;747;0;2.0;1;0;1;0;0;0;0;0;0;0;0;0
1186;20170609;2017;6;9;5;21;741;0;5.0;1;0;1;0;0;0;0;0;0;0;0;0
1187;20170610;2017;6;10;6;17;738;0;5.0;1;0;1;0;0;0;0;0;0;0;0;0
1188;20170613;2017;6;13;2;21;752;0;3.0;1;0;1;0;0;0;0;0;0;0;0;0
1189;20170614;2017;6;14;3;23;749;0;3.0;0;1;0;0;0;0;0;0;0;0;0;0
1190;20170615;2017;6;15;4;25;749;0;1.0;0;1;0;0;0;0;0;0;0;0;0;0
1191;20170616;2017;6;16;5;30;747;0;2.0;0;1;0;0;0;0;0;0;0;0;0;0
1192;20160901;2016;9;1;4;17;758;0;3.0;0;1;0;0;0;0;0;0;0;0;0;0
1193;20160902;2016;9;2;5;21;755;0;1.0;1;0;1;0;0;0;0;0;0;0;0;0
1194;20160905;2016;9;5;1;25;750;0;;1;0;1;0;0;0;0;0;0;0;0;0
1195;20160906;2016;9;6;2;23;748;0;2.0;1;0;1;0;0;0;0;0;0;0;0;0
1196;20160907;2016;9;7;3;24;748;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1197;20160908;2016;9;8;4;25;747;0;4.0;1;0;1;0;0;0;0;0;0;0;0;0
1198;20160909;2016;9;9;5;22;745;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1199;20160910;2016;9;10;6;20;750;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1200;20160912;2016;9;12;1;16;751;0;6.0;2;0;0;1;0;0;0;0;0;0;0;0
1201;20160913;2016;9;13;2;21;750;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1202;20160914;2016;9;14;3;19;753;0;5.0;3;0;0;0;1;0;0;0;0;0;0;0
1203;20160915;2016;9;15;4;22;755;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1204;20160916;2016;9;16;5;23;753;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1205;20160917;2016;9;17;6;23;749;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1206;20160919;2016;9;19;1;23;749;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1207;20160920;2016;9;20;2;19;752;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1208;20160921;2016;9;21;3;21;752;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1209;20160922;2016;9;22;4;13;755;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1210;20160923;2016;9;23;5;17;757;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1211;20160924;2016;9;24;6;17;758;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1212;20160926;2016;9;26;1;15;756;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1213;20160927;2016;9;27;2;14;755;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1214;20160928;2016;9;28;3;15;752;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1215;20160929;2016;9;29;4;12;749;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1216;20160930;2016;9;30;5;10;752;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1217;20161001;2016;10;1;6;7;749;0;2.0;1;0;1;0;0;0;0;0;0;0;0;0
1218;20161003;2016;10;3;1;6;761;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1219;20161004;2016;10;4;2;8;763;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1220;20161005;2016;10;5;3;8;763;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1221;20161006;2016;10;6;4;6;761;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1222;20161007;2016;10;7;5;5;751;1;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1223;20161008;2016;10;8;6;0;757;2;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1224;20161010;2016;10;10;1;2;751;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1225;20161011;2016;10;11;2;1;752;2;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1226;20161012;2016;10;12;3;2;752;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1227;20161013;2016;10;13;4;2;749;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1228;20161014;2016;10;14;5;2;758;0;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1229;20161015;2016;10;15;6;2;755;2;8.0;4;0;0;0;0;1;0;0;0;0;0;0
1230;20161017;2016;10;17;1;0;758;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1231;20161018;2016;10;18;2;1;754;0;4.0;2;0;0;1;0;0;0;0;0;0;0;0
1232;20161019;2016;10;19;3;-1;753;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1233;20161020;2016;10;20;4;0;757;2;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1234;20161021;2016;10;21;5;-1;759;2;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1235;20161022;2016;10;22;6;-2;764;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1236;20161024;2016;10;24;1;-5;755;2;3.0;2;0;0;1;0;0;0;0;0;0;0;0
1237;20161025;2016;10;25;2;-5;755;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1238;20161026;2016;10;26;3;-4;764;2;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1239;20161027;2016;10;27;4;0;767;2;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1240;20161028;2016;10;28;5;0;767;2;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1241;20161029;2016;10;29;6;-2;767;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1242;20161031;2016;10;31;1;0;759;2;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1243;20161101;2016;11;1;2;3;751;1;8.0;3;0;0;0;1;0;0;0;0;0;0;0
1244;20161102;2016;11;2;3;1;750;0;7.0;4;0;0;0;0;1;0;0;0;0;0;0
1245;20161103;2016;11;3;4;-4;751;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1246;20161111;2016;11;11;5;-12;745;0;;3;0;0;0;1;0;0;0;0;0;0;0
1247;20161112;2016;11;12;6;-12;752;2;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1248;20161114;2016;11;14;1;-13;747;2;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1249;20161115;2016;11;15;2;-21;756;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1250;20161116;2016;11;16;3;-27;764;0;5.0;2;0;0;1;0;0;0;0;0;0;0;0
1251;20161117;2016;11;17;4;-25;767;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1252;20161118;2016;11;18;5;-23;773;2;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1253;20161119;2016;11;19;6;-26;776;0;2.0;7;0;0;0;0;0;0;0;1;0;0;0
1254;20161121;2016;11;21;1;-22;780;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1255;20161122;2016;11;22;2;-18;770;2;6.0;3;0;0;0;1;0;0;0;0;0;0;0
1256;20161123;2016;11;23;3;-10;753;0;6.0;4;0;0;0;0;1;0;0;0;0;0;0
1257;20161124;2016;11;24;4;-10;752;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1258;20161125;2016;11;25;5;-8;748;0;5.0;4;0;0;0;0;1;0;0;0;0;0;0
1259;20161126;2016;11;26;6;-6;749;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
1260;20161128;2016;11;28;1;-5;754;2;11.0;3;0;0;0;1;0;0;0;0;0;0;0
1261;20161129;2016;11;29;2;-3;761;2;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1262;20161130;2016;11;30;3;-3;752;0;7.0;3;0;0;0;1;0;0;0;0;0;0;0
1263;20161201;2016;12;1;4;-5;748;0;7.0;3;0;0;0;1;0;0;0;0;0;0;0
1264;20161202;2016;12;2;5;-12;758;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1265;20161203;2016;12;3;6;-20;764;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1266;20161205;2016;12;5;1;-8;746;2;6.0;3;0;0;0;1;0;0;0;0;0;0;0
1267;20161206;2016;12;6;2;-6;747;2;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1268;20161207;2016;12;7;3;-12;755;0;5.0;4;0;0;0;0;1;0;0;0;0;0;0
1269;20161208;2016;12;8;4;-9;753;0;5.0;4;0;0;0;0;1;0;0;0;0;0;0
1270;20161209;2016;12;9;5;-2;740;2;9.0;4;0;0;0;0;1;0;0;0;0;0;0
1271;20161210;2016;12;10;6;-18;755;2;6.0;3;0;0;0;1;0;0;0;0;0;0;0
1272;20161212;2016;12;12;1;-2;750;0;6.0;2;0;0;1;0;0;0;0;0;0;0;0
1273;20161213;2016;12;13;2;-12;760;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
1274;20161214;2016;12;14;3;1;751;0;7.0;3;0;0;0;1;0;0;0;0;0;0;0
1275;20161215;2016;12;15;4;-1;746;0;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1276;20161216;2016;12;16;5;-14;754;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1277;20161217;2016;12;17;6;-15;752;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1278;20161219;2016;12;19;1;-15;756;2;7.0;3;0;0;0;1;0;0;0;0;0;0;0
1279;20161220;2016;12;20;2;-10;758;2;8.0;3;0;0;0;1;0;0;0;0;0;0;0
